42 1690409948 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409949 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409950 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409951 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409952 2,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409953 2,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409954 2,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409950 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409951 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409952 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409953 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409954 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409955 2,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409956 2,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409957 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409958 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409959 1,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409955 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409956 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409957 1,200000 -1,000000 -101,000000 0,000000 0,000000
42 1690409958 1,200000 -1,000000 -101,000000 0,000000 0,000000
42 1690409959 1,200000 -1,000000 -101,000000 0,000000 0,000000
18 1690409960 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409961 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409962 2,200000 -1,000000 -101,000000 0,000000 0,000000
18 1690409963 2,200000 -1,000000 -101,000000 0,000000 0,000000
18 1690409964 2,200000 -1,000000 -101,000000 0,000000 0,000000
42 1690409960 1,200000 -1,000000 -101,000000 0,000000 0,000000
42 1690409961 1,200000 -1,000000 -101,000000 0,000000 0,000000
42 1690409962 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409963 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409964 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409965 2,200000 -1,000000 -101,000000 0,000000 0,000000
18 1690409966 2,200000 -1,000000 -101,000000 0,000000 0,000000
18 1690409967 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409968 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409969 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409965 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409966 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409967 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409968 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409969 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409970 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409971 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409972 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409973 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409974 1,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690409970 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409971 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409972 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409973 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409974 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409975 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409976 1,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690409977 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409978 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409979 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409975 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409976 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409977 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409978 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409979 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409980 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409981 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409982 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409983 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409984 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409980 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409981 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409982 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409983 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409984 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409985 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409986 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409987 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409988 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409989 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409985 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409986 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690409987 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409988 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409989 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690409990 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409991 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690409992 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409993 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409994 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409990 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409991 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690409992 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409993 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409994 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409995 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409996 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409997 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409998 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690409999 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409995 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409996 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409997 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409998 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690409999 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410000 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410001 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410002 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410003 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410004 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410000 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410001 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410002 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410003 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410004 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410005 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410006 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410007 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410008 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410009 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410005 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410006 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410007 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410008 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410009 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410010 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410011 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410012 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410013 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410014 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410010 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410011 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410012 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410013 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410014 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410015 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410016 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410017 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410018 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410019 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410015 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410016 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410017 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410018 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410019 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410020 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410021 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410022 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410023 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410024 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410020 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410021 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410022 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690410023 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690410024 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690410025 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410026 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410027 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410028 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410029 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410025 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690410026 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690410027 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410028 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410029 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410030 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410031 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410032 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410033 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410034 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410030 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410031 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410032 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410033 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410034 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410035 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410036 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410037 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410038 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410039 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410035 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410036 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410037 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410038 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410039 2,400000 -1,000000 -101,000000 0,000000 0,000000
18 1690410040 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410041 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410042 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690410043 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690410044 2,800000 -1,000000 -101,000000 0,000000 0,000000
42 1690410040 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410041 2,400000 -1,000000 -101,000000 0,000000 0,000000
42 1690410042 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410043 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410044 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410045 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690410046 2,800000 -1,000000 -101,000000 0,000000 0,000000
18 1690410047 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410048 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410049 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410045 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410046 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410047 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410048 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410049 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410050 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410051 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410052 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410053 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410054 1,600000 -1,000000 -101,000000 0,000000 0,000000
42 1690410050 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410051 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410052 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410053 2,000000 -1,000000 -101,000000 0,000000 0,000000
42 1690410054 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410055 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410056 1,600000 -1,000000 -101,000000 0,000000 0,000000
18 1690410057 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410058 2,000000 -1,000000 -101,000000 0,000000 0,000000
18 1690410059 2,000000 -1,000000 -101,000000 0,000000 0,000000
