11 1690409998 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690409999 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410000 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410001 2,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410002 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410003 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410004 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410005 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410006 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410007 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410008 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410009 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410010 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410011 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410012 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410013 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410014 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410015 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410016 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410017 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410018 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410019 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410020 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410021 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410022 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410023 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410024 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410025 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410026 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410027 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410028 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410029 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410030 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410031 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410032 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410033 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410034 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410035 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410036 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410037 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410038 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410039 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410040 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410041 2,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410042 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410043 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410044 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410045 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410046 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410047 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410048 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410049 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410050 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410051 3,000000 -1,000000 -101,000000 0,000000 0,000000
11 1690410052 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410053 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410054 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410055 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410056 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410057 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410058 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410059 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410060 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410061 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410062 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410063 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410064 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410065 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410066 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410067 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410068 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410069 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410070 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410071 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410072 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410073 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410074 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410075 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410076 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410077 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410078 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410079 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410080 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410081 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410082 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410083 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410084 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410085 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410086 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410087 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410088 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410089 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410090 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410091 2,600000 -1,000000 -101,000000 0,000000 0,000000
11 1690410092 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410093 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410094 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410095 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410096 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410097 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410098 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410099 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410100 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410101 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410102 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410103 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410104 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410105 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410106 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410107 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410108 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410109 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410110 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410111 2,800000 -1,000000 -101,000000 0,000000 0,000000
11 1690410112 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410113 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410114 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410115 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410116 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410117 3,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410118 3,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410119 3,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410120 3,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410121 3,200000 -1,000000 -101,000000 0,000000 0,000000
11 1690410122 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410123 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410124 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410125 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410126 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410127 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410128 2,400000 -1,000000 -101,000000 0,000000 0,000000
11 1690410191 0,200000 -1,000000 0,200000 0,200000 0,000000
11 1690410190 0,200000 -1,000000 0,200000 0,200000 0,000000
11 1690410189 0,200000 -1,000000 0,200000 0,200000 0,000000
11 1690410188 0,200000 -1,000000 0,200000 0,200000 0,000000
11 1690410187 0,200000 -1,000000 0,200000 0,200000 0,000000
11 1690410186 1,000000 -1,000000 1,000000 1,000000 0,000000
11 1690410185 1,000000 -1,000000 1,000000 1,000000 0,000000
11 1690410184 1,000000 -1,000000 1,000000 1,000000 0,000000
11 1690410183 1,000000 -1,000000 1,000000 1,000000 0,000000
11 1690410182 1,000000 -1,000000 1,000000 1,000000 0,000000
11 1690410181 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410180 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410179 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410178 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410177 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410176 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410175 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410174 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410173 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410172 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410171 2,800000 -1,000000 2,800000 2,800000 0,000000
11 1690410170 2,800000 -1,000000 2,800000 2,800000 0,000000
11 1690410169 2,800000 -1,000000 2,800000 2,800000 0,000000
11 1690410168 2,800000 -1,000000 2,800000 2,800000 0,000000
11 1690410167 2,800000 -1,000000 2,800000 2,800000 0,000000
11 1690410166 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410165 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410164 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410163 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410162 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410161 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410160 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410159 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410158 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410157 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410156 3,200000 -1,000000 3,200000 3,200000 0,000000
11 1690410155 3,200000 -1,000000 3,200000 3,200000 0,000000
11 1690410154 3,200000 -1,000000 3,200000 3,200000 0,000000
11 1690410153 3,200000 -1,000000 3,200000 3,200000 0,000000
11 1690410152 3,200000 -1,000000 3,200000 3,200000 0,000000
11 1690410151 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410150 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410149 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410148 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410147 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410146 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410145 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410144 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410143 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410142 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410141 3,000000 -1,000000 3,000000 3,000000 0,000000
11 1690410140 3,000000 -1,000000 3,000000 3,000000 0,000000
11 1690410139 3,000000 -1,000000 3,000000 3,000000 0,000000
11 1690410138 3,000000 -1,000000 3,000000 3,000000 0,000000
11 1690410137 3,000000 -1,000000 3,000000 3,000000 0,000000
11 1690410136 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410135 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410134 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410133 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410132 2,600000 -1,000000 2,600000 2,600000 0,000000
11 1690410131 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410130 2,400000 -1,000000 2,400000 2,400000 0,000000
11 1690410129 2,400000 -1,000000 2,400000 2,400000 0,000000
